#Time(s) flow thruput(Mb/s)
1.35s 12 1.1584
1.35s 13 1.1584
1.35s 14 399.648
1.35s 15 1.1584
1.35s 16 458.726
1.35s 17 421.658
1.35s 18 1.1584
1.35s 19 550.24
1.36s 0 901.235
1.36s 1 903.552
1.36s 2 901.235
1.36s 3 900.077
1.36s 4 898.918
1.36s 5 896.602
1.36s 6 461.043
1.36s 7 363.738
1.36s 8 514.33
1.36s 9 1.1584
1.36s 10 518.963
1.36s 11 1.1584
1.36s 12 1.1584
1.36s 13 1.1584
1.36s 14 595.418
1.36s 15 1.1584
1.36s 16 459.885
1.36s 17 408.915
1.36s 18 1.1584
1.36s 19 342.886
1.37s 0 1008.97
1.37s 1 1011.28
1.37s 2 1017.08
1.37s 3 1011.28
1.37s 4 1006.65
1.37s 5 1008.97
1.37s 6 436.717
1.37s 7 433.242
1.37s 8 536.339
1.37s 9 1.1584
1.37s 10 499.27
1.37s 11 1.1584
1.37s 12 1.1584
1.37s 13 1.1584
1.37s 14 462.202
1.37s 15 1.1584
1.37s 16 562.982
1.37s 17 407.757
1.37s 18 1.1584
1.37s 19 417.024
1.38s 0 900.077
1.38s 1 898.918
1.38s 2 909.344
1.38s 3 897.76
1.38s 4 900.077
1.38s 5 897.76
1.38s 6 405.44
1.38s 7 552.557
1.38s 8 457.568
1.38s 9 1.1584
1.38s 10 527.072
1.38s 11 1.1584
1.38s 12 1.1584
1.38s 13 1.1584
1.38s 14 337.094
1.38s 15 1.1584
1.38s 16 478.419
1.38s 17 484.211
1.38s 18 1.1584
1.38s 19 486.528
1.39s 0 904.71
1.39s 1 907.027
1.39s 2 910.502
1.39s 3 902.394
1.39s 4 902.394
1.39s 5 903.552
1.39s 6 575.725
1.39s 7 565.299
1.39s 8 366.054
1.39s 9 1.1584
1.39s 10 377.638
1.39s 11 1.1584
1.39s 12 1.1584
1.39s 13 0
1.39s 14 368.371
1.39s 15 1.1584
1.39s 16 293.075
1.39s 17 558.349
1.39s 18 1.1584
1.39s 19 539.814
1.4s 0 1013.6
1.4s 1 1011.28
1.4s 2 1013.6
1.4s 3 1011.28
1.4s 4 1014.76
1.4s 5 1011.28
1.4s 6 498.112
1.4s 7 559.507
1.4s 8 457.568
1.4s 9 1.1584
1.4s 10 294.234
1.4s 11 1.1584
1.4s 12 1.1584
1.4s 13 1.1584
1.4s 14 386.906
1.4s 15 1.1584
1.4s 16 344.045
1.4s 17 644.07
1.4s 18 1.1584
1.4s 19 595.418
1.41s 0 903.552
1.41s 1 898.918
1.41s 2 901.235
1.41s 3 896.602
1.41s 4 898.918
1.41s 5 897.76
1.41s 6 591.942
1.41s 7 509.696
1.41s 8 447.142
1.41s 9 1.1584
1.41s 10 391.539
1.41s 11 1.1584
1.41s 12 1.1584
1.41s 13 1.1584
1.41s 14 355.629
1.41s 15 1.1584
1.41s 16 382.272
1.41s 17 525.914
1.41s 18 1.1584
1.41s 19 536.339
1.42s 0 910.502
1.42s 1 902.394
1.42s 2 901.235
1.42s 3 902.394
1.42s 4 901.235
1.42s 5 907.027
1.42s 6 483.053
1.42s 7 472.627
1.42s 8 362.579
1.42s 9 1.1584
1.42s 10 414.707
1.42s 11 1.1584
1.42s 12 1.1584
1.42s 13 1.1584
1.42s 14 433.242
1.42s 15 1.1584
1.42s 16 412.39
1.42s 17 509.696
1.42s 18 1.1584
1.42s 19 571.091
1.43s 0 1055.3
1.43s 1 1019.39
1.43s 2 1017.08
1.43s 3 1014.76
1.43s 4 1013.6
1.43s 5 1020.55
1.43s 6 576.883
1.43s 7 536.339
1.43s 8 562.982
1.43s 9 1.1584
1.43s 10 483.053
1.43s 11 1.1584
1.43s 12 1.1584
1.43s 13 1.1584
1.43s 14 418.182
1.43s 15 1.1584
1.43s 16 359.104
1.43s 17 325.51
1.43s 18 1.1584
1.43s 19 505.062
1.44s 0 874.592
1.44s 1 908.186
1.44s 2 901.235
1.44s 3 898.918
1.44s 4 900.077
1.44s 5 909.344
1.44s 6 581.517
1.44s 7 515.488
1.44s 8 516.646
1.44s 9 1.1584
1.44s 10 445.984
1.44s 11 1.1584
1.44s 12 1.1584
1.44s 13 1.1584
1.44s 14 363.738
1.44s 15 1.1584
1.44s 16 467.994
1.44s 17 366.054
1.44s 18 1.1584
1.44s 19 473.786
1.45s 0 909.344
1.45s 1 1019.39
1.45s 2 901.235
1.45s 3 900.077
1.45s 4 900.077
1.45s 5 910.502
1.45s 6 488.845
1.45s 7 397.331
1.45s 8 532.864
1.45s 9 1.1584
1.45s 10 369.53
1.45s 11 1.1584
1.45s 12 1.1584
1.45s 13 1.1584
1.45s 14 518.963
1.45s 15 1.1584
1.45s 16 470.31
1.45s 17 403.123
1.45s 18 1.1584
1.45s 19 487.686
1.46s 0 1019.39
1.46s 1 909.344
1.46s 2 1020.55
1.46s 3 1014.76
1.46s 4 1013.6
1.46s 5 1021.71
1.46s 6 472.627
1.46s 7 392.698
1.46s 8 480.736
1.46s 9 1.1584
1.46s 10 525.914
1.46s 11 1.1584
1.46s 12 1.1584
1.46s 13 1.1584
1.46s 14 594.259
1.46s 15 1.1584
1.46s 16 419.341
1.46s 17 444.826
1.46s 18 1.1584
1.46s 19 447.142
1.47s 0 898.918
1.47s 1 901.235
1.47s 2 981.165
1.47s 3 898.918
1.47s 4 896.602
1.47s 5 904.71
1.47s 6 537.498
1.47s 7 393.856
1.47s 8 412.39
1.47s 9 1.1584
1.47s 10 565.299
1.47s 11 1.1584
1.47s 12 1.1584
1.47s 13 1.1584
1.47s 14 579.2
1.47s 15 1.1584
1.47s 16 510.854
1.47s 17 392.698
1.47s 18 1.1584
1.47s 19 347.52
1.48s 0 898.918
1.48s 1 902.394
1.48s 2 831.731
1.48s 3 900.077
1.48s 4 901.235
1.48s 5 909.344
1.48s 6 439.034
1.48s 7 405.44
1.48s 8 439.034
1.48s 9 1.1584
1.48s 10 507.379
1.48s 11 1.1584
1.48s 12 1.1584
1.48s 13 1.1584
1.48s 14 407.757
1.48s 15 1.1584
1.48s 16 551.398
1.48s 17 471.469
1.48s 18 1.1584
1.48s 19 432.083
1.49s 0 1013.6
1.49s 1 1012.44
1.49s 2 1014.76
1.49s 3 1010.12
1.49s 4 1008.97
1.49s 5 1022.87
1.49s 6 449.459
1.49s 7 503.904
1.49s 8 465.677
1.49s 9 1.1584
1.49s 10 429.766
1.49s 11 1.1584
1.49s 12 1.1584
1.49s 13 1.1584
1.49s 14 432.083
1.49s 15 1.1584
1.49s 16 547.923
1.49s 17 407.757
1.49s 18 1.1584
1.49s 19 524.755
1.5s 0 898.918
1.5s 1 896.602
1.5s 2 898.918
1.5s 3 897.76
1.5s 4 898.918
1.5s 5 905.869
1.5s 6 528.23
1.5s 7 385.747
1.5s 8 554.874
1.5s 9 1.1584
1.5s 10 401.965
1.5s 11 1.1584
1.5s 12 1.1584
1.5s 13 1.1584
1.5s 14 469.152
1.5s 15 1.1584
1.5s 16 443.667
1.5s 17 340.57
1.5s 18 1.1584
1.5s 19 607.002
1.51s 0 900.077
1.51s 1 900.077
1.51s 2 901.235
1.51s 3 898.918
1.51s 4 900.077
1.51s 5 902.394
1.51s 6 388.064
1.51s 7 471.469
1.51s 8 478.419
1.51s 9 1.1584
1.51s 10 462.202
1.51s 11 1.1584
1.51s 12 1.1584
1.51s 13 1.1584
1.51s 14 373.005
1.51s 15 1.1584
1.51s 16 422.816
1.51s 17 422.816
1.51s 18 1.1584
1.51s 19 638.278
1.52s 0 1013.6
1.52s 1 1007.81
1.52s 2 1006.65
1.52s 3 1008.97
1.52s 4 1011.28
1.52s 5 1015.92
1.52s 6 366.054
1.52s 7 608.16
1.52s 8 481.894
1.52s 9 1.1584
1.52s 10 590.784
1.52s 11 1.1584
1.52s 12 1.1584
1.52s 13 1.1584
1.52s 14 338.253
1.52s 15 1.1584
1.52s 16 439.034
1.52s 17 388.064
1.52s 18 1.1584
1.52s 19 568.774
1.53s 0 904.71
1.53s 1 901.235
1.53s 2 898.918
1.53s 3 898.918
1.53s 4 897.76
1.53s 5 902.394
1.53s 6 309.293
1.53s 7 571.091
1.53s 8 540.973
1.53s 9 1.1584
1.53s 10 607.002
1.53s 11 1.1584
1.53s 12 1.1584
1.53s 13 1.1584
1.53s 14 442.509
1.53s 15 1.1584
1.53s 16 406.598
1.53s 17 269.907
1.53s 18 1.1584
1.53s 19 579.2
1.54s 0 907.027
1.54s 1 898.918
1.54s 2 897.76
1.54s 3 898.918
1.54s 4 896.602
1.54s 5 901.235
1.54s 6 471.469
1.54s 7 512.013
1.54s 8 530.547
1.54s 9 1.1584
1.54s 10 443.667
1.54s 11 1.1584
1.54s 12 1.1584
1.54s 13 1.1584
1.54s 14 432.083
1.54s 15 1.1584
1.54s 16 425.133
1.54s 17 213.146
1.54s 18 1.1584
1.54s 19 633.645
1.55s 0 1021.71
1.55s 1 1015.92
1.55s 2 1012.44
1.55s 3 1012.44
1.55s 4 1010.12
1.55s 5 1018.23
1.55s 6 639.437
1.55s 7 581.517
1.55s 8 445.984
1.55s 9 1.1584
1.55s 10 388.064
1.55s 11 1.1584
1.55s 12 1.1584
1.55s 13 1.1584
1.55s 14 441.35
1.55s 15 1.1584
1.55s 16 501.587
1.55s 17 288.442
1.55s 18 1.1584
1.55s 19 495.795
1.56s 0 904.71
1.56s 1 904.71
1.56s 2 903.552
1.56s 3 903.552
1.56s 4 901.235
1.56s 5 900.077
1.56s 6 697.357
1.56s 7 535.181
1.56s 8 377.638
1.56s 9 0
1.56s 10 360.262
1.56s 11 1.1584
1.56s 12 1.1584
1.56s 13 1.1584
1.56s 14 467.994
1.56s 15 1.1584
1.56s 16 537.498
1.56s 17 347.52
1.56s 18 1.1584
1.56s 19 386.906
1.57s 0 905.869
1.57s 1 908.186
1.57s 2 908.186
1.57s 3 897.76
1.57s 4 898.918
1.57s 5 902.394
1.57s 6 640.595
1.57s 7 414.707
1.57s 8 544.448
1.57s 9 1.1584
1.57s 10 363.738
1.57s 11 1.1584
1.57s 12 1.1584
1.57s 13 1.1584
1.57s 14 363.738
1.57s 15 1.1584
1.57s 16 512.013
1.57s 17 369.53
1.57s 18 1.1584
1.57s 19 451.776
1.58s 0 1013.6
1.58s 1 1022.87
1.58s 2 1017.08
1.58s 3 1008.97
1.58s 4 1007.81
1.58s 5 1015.92
1.58s 6 622.061
1.58s 7 500.429
1.58s 8 537.498
1.58s 9 1.1584
1.58s 10 395.014
1.58s 11 1.1584
1.58s 12 1.1584
1.58s 13 1.1584
1.58s 14 478.419
1.58s 15 1.1584
1.58s 16 561.824
1.58s 17 345.203
1.58s 18 1.1584
1.58s 19 327.827
1.59s 0 900.077
1.59s 1 909.344
1.59s 2 901.235
1.59s 3 898.918
1.59s 4 897.76
1.59s 5 901.235
1.59s 6 414.707
1.59s 7 561.824
1.59s 8 516.646
1.59s 9 1.1584
1.59s 10 517.805
1.59s 11 1.1584
1.59s 12 1.1584
1.59s 13 1.1584
1.59s 14 397.331
1.59s 15 1.1584
1.59s 16 509.696
1.59s 17 432.083
1.59s 18 1.1584
1.59s 19 381.114
1.6s 0 898.918
1.6s 1 907.027
1.6s 2 898.918
1.6s 3 897.76
1.6s 4 900.077
1.6s 5 900.077
1.6s 6 294.234
1.6s 7 553.715
1.6s 8 406.598
1.6s 9 1.1584
1.6s 10 514.33
1.6s 11 1.1584
1.6s 12 1.1584
1.6s 13 1.1584
1.6s 14 584.992
1.6s 15 1.1584
1.6s 16 421.658
1.6s 17 401.965
1.6s 18 1.1584
1.6s 19 488.845
1.61s 0 1012.44
1.61s 1 1013.6
1.61s 2 1011.28
1.61s 3 1012.44
1.61s 4 1008.97
1.61s 5 1011.28
1.61s 6 342.886
1.61s 7 515.488
1.61s 8 495.795
1.61s 9 1.1584
1.61s 10 483.053
1.61s 11 1.1584
1.61s 12 1.1584
1.61s 13 1.1584
1.61s 14 455.251
1.61s 15 1.1584
1.61s 16 445.984
1.61s 17 395.014
1.61s 18 1.1584
1.61s 19 617.427
1.62s 0 901.235
1.62s 1 898.918
1.62s 2 900.077
1.62s 3 900.077
1.62s 4 900.077
1.62s 5 901.235
1.62s 6 411.232
1.62s 7 513.171
1.62s 8 509.696
1.62s 9 1.1584
1.62s 10 582.675
1.62s 11 1.1584
1.62s 12 1.1584
1.62s 13 1.1584
1.62s 14 348.678
1.62s 15 1.1584
1.62s 16 430.925
1.62s 17 281.491
1.62s 18 1.1584
1.62s 19 638.278
1.63s 0 898.918
1.63s 1 901.235
1.63s 2 902.394
1.63s 3 900.077
1.63s 4 900.077
1.63s 5 901.235
1.63s 6 491.162
1.63s 7 344.045
1.63s 8 473.786
1.63s 9 1.1584
1.63s 10 515.488
1.63s 11 0
1.63s 12 1.1584
1.63s 13 1.1584
1.63s 14 345.203
1.63s 15 1.1584
1.63s 16 537.498
1.63s 17 414.707
1.63s 18 0
1.63s 19 551.398
1.64s 0 1013.6
1.64s 1 1008.97
1.64s 2 1018.23
1.64s 3 1008.97
1.64s 4 1015.92
1.64s 5 1012.44
1.64s 6 367.213
1.64s 7 434.4
1.64s 8 467.994
1.64s 9 1.1584
1.64s 10 503.904
1.64s 11 1.1584
1.64s 12 1.1584
1.64s 13 1.1584
1.64s 14 400.806
1.64s 15 1.1584
1.64s 16 633.645
1.64s 17 505.062
1.64s 18 2.3168
1.64s 19 474.944
1.65s 0 902.394
1.65s 1 901.235
1.65s 2 904.71
1.65s 3 897.76
1.65s 4 901.235
1.65s 5 897.76
1.65s 6 484.211
1.65s 7 477.261
1.65s 8 525.914
1.65s 9 1.1584
1.65s 10 440.192
1.65s 11 1.1584
1.65s 12 1.1584
1.65s 13 1.1584
1.65s 14 449.459
1.65s 15 0
1.65s 16 554.874
1.65s 17 444.826
1.65s 18 0
1.65s 19 347.52
1.66s 0 908.186
1.66s 1 902.394
1.66s 2 907.027
1.66s 3 896.602
1.66s 4 902.394
1.66s 5 898.918
1.66s 6 546.765
1.66s 7 525.914
1.66s 8 529.389
1.66s 9 1.1584
1.66s 10 398.49
1.66s 11 1.1584
1.66s 12 1.1584
1.66s 13 1.1584
1.66s 14 448.301
1.66s 15 1.1584
1.66s 16 433.242
1.66s 17 349.837
1.66s 18 1.1584
1.66s 19 442.509
1.67s 0 1025.18
1.67s 1 1021.71
1.67s 2 1015.92
1.67s 3 1013.6
1.67s 4 1010.12
1.67s 5 1018.23
1.67s 6 544.448
1.67s 7 462.202
1.67s 8 498.112
1.67s 9 1.1584
1.67s 10 408.915
1.67s 11 1.1584
1.67s 12 1.1584
1.67s 13 1.1584
1.67s 14 432.083
1.67s 15 1.1584
1.67s 16 604.685
1.67s 17 467.994
1.67s 18 1.1584
1.67s 19 330.144
1.68s 0 905.869
1.68s 1 910.502
1.68s 2 898.918
1.68s 3 896.602
1.68s 4 900.077
1.68s 5 902.394
1.68s 6 364.896
1.68s 7 481.894
1.68s 8 487.686
1.68s 9 1.1584
1.68s 10 503.904
1.68s 11 1.1584
1.68s 12 1.1584
1.68s 13 1.1584
1.68s 14 472.627
1.68s 15 1.1584
1.68s 16 641.754
1.68s 17 328.986
1.68s 18 1.1584
1.68s 19 447.142
1.69s 0 902.394
1.69s 1 910.502
1.69s 2 898.918
1.69s 3 901.235
1.69s 4 896.602
1.69s 5 908.186
1.69s 6 332.461
1.69s 7 550.24
1.69s 8 490.003
1.69s 9 1.1584
1.69s 10 414.707
1.69s 11 1.1584
1.69s 12 1.1584
1.69s 13 1.1584
1.69s 14 524.755
1.69s 15 1.1584
1.69s 16 538.656
1.69s 17 470.31
1.69s 18 1.1584
1.69s 19 335.936
1.7s 0 1008.97
1.7s 1 1021.71
1.7s 2 1010.12
1.7s 3 1011.28
1.7s 4 1011.28
1.7s 5 1020.55
1.7s 6 415.866
1.7s 7 609.318
1.7s 8 405.44
1.7s 9 1.1584
1.7s 10 486.528
1.7s 11 1.1584
1.7s 12 1.1584
1.7s 13 1.1584
1.7s 14 505.062
1.7s 15 1.1584
1.7s 16 531.706
1.7s 17 442.509
1.7s 18 1.1584
1.7s 19 388.064
1.71s 0 897.76
1.71s 1 908.186
1.71s 2 900.077
1.71s 3 900.077
1.71s 4 897.76
1.71s 5 905.869
1.71s 6 322.035
1.71s 7 578.042
1.71s 8 447.142
1.71s 9 1.1584
1.71s 10 432.083
1.71s 11 1.1584
1.71s 12 0
1.71s 13 1.1584
1.71s 14 364.896
1.71s 15 1.1584
1.71s 16 524.755
1.71s 17 413.549
1.71s 18 1.1584
1.71s 19 646.387
1.72s 0 897.76
1.72s 1 908.186
1.72s 2 898.918
1.72s 3 897.76
1.72s 4 898.918
1.72s 5 901.235
1.72s 6 302.342
1.72s 7 500.429
1.72s 8 484.211
1.72s 9 1.1584
1.72s 10 439.034
1.72s 11 1.1584
1.72s 12 1.1584
1.72s 13 1.1584
1.72s 14 433.242
1.72s 15 1.1584
1.72s 16 492.32
1.72s 17 429.766
1.72s 18 1.1584
1.72s 19 561.824
1.73s 0 1010.12
1.73s 1 1020.55
1.73s 2 1017.08
1.73s 3 1010.12
1.73s 4 1007.81
1.73s 5 1012.44
1.73s 6 434.4
1.73s 7 440.192
1.73s 8 470.31
1.73s 9 1.1584
1.73s 10 356.787
1.73s 11 1.1584
1.73s 12 1.1584
1.73s 13 1.1584
1.73s 14 516.646
1.73s 15 1.1584
1.73s 16 465.677
1.73s 17 538.656
1.73s 18 1.1584
1.73s 19 552.557
1.74s 0 901.235
1.74s 1 909.344
1.74s 2 902.394
1.74s 3 896.602
1.74s 4 897.76
1.74s 5 904.71
1.74s 6 487.686
1.74s 7 428.608
1.74s 8 408.915
1.74s 9 1.1584
1.74s 10 328.986
1.74s 11 1.1584
1.74s 12 1.1584
1.74s 13 1.1584
1.74s 14 517.805
1.74s 15 1.1584
1.74s 16 515.488
1.74s 17 530.547
1.74s 18 1.1584
1.74s 19 496.954
1.75s 0 901.235
1.75s 1 905.869
1.75s 2 908.186
1.75s 3 902.394
1.75s 4 897.76
1.75s 5 902.394
1.75s 6 396.173
1.75s 7 471.469
1.75s 8 520.122
1.75s 9 1.1584
1.75s 10 493.478
1.75s 11 1.1584
1.75s 12 1.1584
1.75s 13 1.1584
1.75s 14 405.44
1.75s 15 1.1584
1.75s 16 590.784
1.75s 17 392.698
1.75s 18 1.1584
1.75s 19 376.48
1.76s 0 1021.71
1.76s 1 1012.44
1.76s 2 1022.87
1.76s 3 1014.76
1.76s 4 1011.28
1.76s 5 1013.6
1.76s 6 384.589
1.76s 7 562.982
1.76s 8 538.656
1.76s 9 1.1584
1.76s 10 530.547
1.76s 11 1.1584
1.76s 12 1.1584
1.76s 13 1.1584
1.76s 14 395.014
1.76s 15 1.1584
1.76s 16 517.805
1.76s 17 495.795
1.76s 18 1.1584
1.76s 19 368.371
1.77s 0 907.027
1.77s 1 896.602
1.77s 2 909.344
1.77s 3 897.76
1.77s 4 896.602
1.77s 5 902.394
1.77s 6 295.392
1.77s 7 547.923
1.77s 8 501.587
1.77s 9 1.1584
1.77s 10 581.517
1.77s 11 1.1584
1.77s 12 1.1584
1.77s 13 1.1584
1.77s 14 429.766
1.77s 15 1.1584
1.77s 16 432.083
1.77s 17 531.706
1.77s 18 1.1584
1.77s 19 400.806
1.78s 0 909.344
1.78s 1 895.443
1.78s 2 909.344
1.78s 3 896.602
1.78s 4 898.918
1.78s 5 902.394
1.78s 6 257.165
1.78s 7 440.192
1.78s 8 576.883
1.78s 9 1.1584
1.78s 10 457.568
1.78s 11 1.1584
1.78s 12 1.1584
1.78s 13 1.1584
1.78s 14 450.618
1.78s 15 1.1584
1.78s 16 401.965
1.78s 17 611.635
1.78s 18 1.1584
1.78s 19 450.618
1.79s 0 1025.18
1.79s 1 1008.97
1.79s 2 1022.87
1.79s 3 1011.28
1.79s 4 1012.44
1.79s 5 1020.55
1.79s 6 335.936
1.79s 7 590.784
1.79s 8 565.299
1.79s 9 1.1584
1.79s 10 486.528
1.79s 11 1.1584
1.79s 12 1.1584
1.79s 13 0
1.79s 14 608.16
1.79s 15 1.1584
1.79s 16 427.45
1.79s 17 423.974
1.79s 18 1.1584
1.79s 19 360.262
1.8s 0 904.71
1.8s 1 901.235
1.8s 2 909.344
1.8s 3 901.235
1.8s 4 901.235
1.8s 5 910.502
1.8s 6 344.045
1.8s 7 590.784
1.8s 8 376.48
1.8s 9 1.1584
1.8s 10 457.568
1.8s 11 1.1584
1.8s 12 1.1584
1.8s 13 1.1584
1.8s 14 562.982
1.8s 15 1.1584
1.8s 16 457.568
1.8s 17 513.171
1.8s 18 1.1584
1.8s 19 439.034
1.81s 0 908.186
1.81s 1 901.235
1.81s 2 904.71
1.81s 3 901.235
1.81s 4 903.552
1.81s 5 909.344
1.81s 6 447.142
1.81s 7 587.309
1.81s 8 323.194
1.81s 9 1.1584
1.81s 10 421.658
1.81s 11 1.1584
1.81s 12 1.1584
1.81s 13 1.1584
1.81s 14 373.005
1.81s 15 1.1584
1.81s 16 474.944
1.81s 17 543.29
1.81s 18 1.1584
1.81s 19 487.686
1.82s 0 1015.92
1.82s 1 1013.6
1.82s 2 1014.76
1.82s 3 1008.97
1.82s 4 1008.97
1.82s 5 1024.03
1.82s 6 417.024
1.82s 7 567.616
1.82s 8 331.302
1.82s 9 1.1584
1.82s 10 485.37
1.82s 11 1.1584
1.82s 12 1.1584
1.82s 13 1.1584
1.82s 14 450.618
1.82s 15 1.1584
1.82s 16 501.587
1.82s 17 615.11
1.82s 18 1.1584
1.82s 19 422.816
1.83s 0 900.077
1.83s 1 904.71
1.83s 2 901.235
1.83s 3 900.077
1.83s 4 898.918
1.83s 5 904.71
1.83s 6 418.182
1.83s 7 578.042
1.83s 8 455.251
1.83s 9 1.1584
1.83s 10 523.597
1.83s 11 1.1584
1.83s 12 1.1584
1.83s 13 1.1584
1.83s 14 366.054
1.83s 15 1.1584
1.83s 16 454.093
1.83s 17 500.429
1.83s 18 1.1584
1.83s 19 433.242
1.84s 0 897.76
1.84s 1 908.186
1.84s 2 905.869
1.84s 3 901.235
1.84s 4 896.602
1.84s 5 900.077
1.84s 6 337.094
1.84s 7 527.072
1.84s 8 620.902
1.84s 9 1.1584
1.84s 10 417.024
1.84s 11 1.1584
1.84s 12 1.1584
1.84s 13 1.1584
1.84s 14 320.877
1.84s 15 1.1584
1.84s 16 440.192
1.84s 17 447.142
1.84s 18 1.1584
1.84s 19 564.141
1.85s 0 1013.6
1.85s 1 1022.87
1.85s 2 1013.6
1.85s 3 1013.6
1.85s 4 1013.6
1.85s 5 1012.44
1.85s 6 403.123
1.85s 7 437.875
1.85s 8 594.259
1.85s 9 1.1584
1.85s 10 441.35
1.85s 11 1.1584
1.85s 12 1.1584
1.85s 13 1.1584
1.85s 14 447.142
1.85s 15 1.1584
1.85s 16 418.182
1.85s 17 543.29
1.85s 18 1.1584
1.85s 19 492.32
1.86s 0 898.918
1.86s 1 905.869
1.86s 2 905.869
1.86s 3 897.76
1.86s 4 900.077
1.86s 5 895.443
1.86s 6 465.677
1.86s 7 422.816
1.86s 8 493.478
1.86s 9 1.1584
1.86s 10 559.507
1.86s 11 1.1584
1.86s 12 1.1584
1.86s 13 1.1584
1.86s 14 436.717
1.86s 15 1.1584
1.86s 16 447.142
1.86s 17 451.776
1.86s 18 1.1584
1.86s 19 476.102
1.87s 0 898.918
1.87s 1 905.869
1.87s 2 908.186
1.87s 3 898.918
1.87s 4 900.077
1.87s 5 900.077
1.87s 6 516.646
1.87s 7 356.787
1.87s 8 437.875
1.87s 9 1.1584
1.87s 10 590.784
1.87s 11 1.1584
1.87s 12 1.1584
1.87s 13 1.1584
1.87s 14 377.638
1.87s 15 1.1584
1.87s 16 274.541
1.87s 17 633.645
1.87s 18 1.1584
1.87s 19 473.786
1.88s 0 1013.6
1.88s 1 1020.55
1.88s 2 1022.87
1.88s 3 1010.12
1.88s 4 1013.6
1.88s 5 1013.6
1.88s 6 520.122
1.88s 7 573.408
1.88s 8 392.698
1.88s 9 1.1584
1.88s 10 491.162
1.88s 11 1.1584
1.88s 12 1.1584
1.88s 13 1.1584
1.88s 14 496.954
1.88s 15 1.1584
1.88s 16 315.085
1.88s 17 456.41
1.88s 18 1.1584
1.88s 19 506.221
1.89s 0 900.077
1.89s 1 901.235
1.89s 2 904.71
1.89s 3 897.76
1.89s 4 897.76
1.89s 5 900.077
1.89s 6 459.885
1.89s 7 488.845
1.89s 8 498.112
1.89s 9 1.1584
1.89s 10 430.925
1.89s 11 1.1584
1.89s 12 1.1584
1.89s 13 1.1584
1.89s 14 525.914
1.89s 15 1.1584
1.89s 16 516.646
1.89s 17 408.915
1.89s 18 1.1584
1.89s 19 391.539
1.9s 0 897.76
1.9s 1 898.918
1.9s 2 896.602
1.9s 3 896.602
1.9s 4 900.077
1.9s 5 901.235
1.9s 6 449.459
1.9s 7 410.074
1.9s 8 458.726
1.9s 9 1.1584
1.9s 10 325.51
1.9s 11 1.1584
1.9s 12 1.1584
1.9s 13 1.1584
1.9s 14 479.578
1.9s 15 1.1584
1.9s 16 529.389
1.9s 17 502.746
1.9s 18 1.1584
1.9s 19 472.627
1.91s 0 1012.44
1.91s 1 1008.97
1.91s 2 1011.28
1.91s 3 1010.12
1.91s 4 1014.76
1.91s 5 1013.6
1.91s 6 325.51
1.91s 7 508.538
1.91s 8 493.478
1.91s 9 1.1584
1.91s 10 388.064
1.91s 11 1.1584
1.91s 12 1.1584
1.91s 13 1.1584
1.91s 14 612.794
1.91s 15 1.1584
1.91s 16 607.002
1.91s 17 470.31
1.91s 18 1.1584
1.91s 19 404.282
1.92s 0 903.552
1.92s 1 898.918
1.92s 2 898.918
1.92s 3 896.602
1.92s 4 902.394
1.92s 5 904.71
1.92s 6 374.163
1.92s 7 551.398
1.92s 8 371.846
1.92s 9 1.1584
1.92s 10 461.043
1.92s 11 1.1584
1.92s 12 1.1584
1.92s 13 1.1584
1.92s 14 479.578
1.92s 15 1.1584
1.92s 16 649.862
1.92s 17 396.173
1.92s 18 1.1584
1.92s 19 439.034
1.93s 0 897.76
1.93s 1 901.235
1.93s 2 895.443
1.93s 3 898.918
1.93s 4 894.285
1.93s 5 908.186
1.93s 6 386.906
1.93s 7 485.37
1.93s 8 413.549
1.93s 9 1.1584
1.93s 10 458.726
1.93s 11 1.1584
1.93s 12 1.1584
1.93s 13 1.1584
1.93s 14 542.131
1.93s 15 1.1584
1.93s 16 522.438
1.93s 17 428.608
1.93s 18 1.1584
1.93s 19 421.658
1.94s 0 1014.76
1.94s 1 1014.76
1.94s 2 1014.76
1.94s 3 1012.44
1.94s 4 1013.6
1.94s 5 1022.87
1.94s 6 444.826
1.94s 7 455.251
1.94s 8 610.477
1.94s 9 1.1584
1.94s 10 483.053
1.94s 11 1.1584
1.94s 12 1.1584
1.94s 13 1.1584
1.94s 14 378.797
1.94s 15 1.1584
1.94s 16 530.547
1.94s 17 398.49
1.94s 18 1.1584
1.94s 19 448.301
1.95s 0 898.918
1.95s 1 896.602
1.95s 2 898.918
1.95s 3 895.443
1.95s 4 896.602
1.95s 5 905.869
1.95s 6 486.528
1.95s 7 434.4
1.95s 8 499.27
1.95s 9 1.1584
1.95s 10 502.746
1.95s 11 1.1584
1.95s 12 1.1584
1.95s 13 1.1584
1.95s 14 247.898
1.95s 15 1.1584
1.95s 16 590.784
1.95s 17 458.726
1.95s 18 1.1584
1.95s 19 500.429
1.96s 0 898.918
1.96s 1 900.077
1.96s 2 907.027
1.96s 3 900.077
1.96s 4 898.918
1.96s 5 900.077
1.96s 6 598.893
1.96s 7 496.954
1.96s 8 456.41
1.96s 9 0
1.96s 10 495.795
1.96s 11 0
1.96s 12 1.1584
1.96s 13 1.1584
1.96s 14 412.39
1.96s 15 1.1584
1.96s 16 429.766
1.96s 17 401.965
1.96s 18 1.1584
1.96s 19 377.638
1.97s 0 1011.28
